tpep_dropoff_datetime,tpep_pickup_datetime,dropoff_longitude,dropoff_latitude,pickup_longitude,pickup_latitude,trip_distance,total_amount,tip_amount
2015-09-01 18:03:51,2015-09-01 17:57:57,-74.000953674316406,40.708900451660156,-74.010498046875,40.713977813720703,.78,7.3,0
2015-09-01 18:03:29,2015-09-01 17:57:57,-74.003486633300781,40.752403259277344,-73.994834899902344,40.745853424072266,.83,8.76,1.46
2015-09-01 18:11:21,2015-09-01 17:57:57,-73.951873779296875,40.78460693359375,-73.979598999023437,40.7611083984375,2.62,15.96,2.66
2015-09-01 18:13:10,2015-09-01 17:57:57,-73.979942321777344,40.751064300537109,-73.970504760742188,40.759243011474609,.91,14.16,2.36
2015-09-01 18:17:10,2015-09-01 17:57:58,-74.01580810546875,40.715618133544922,-74.004547119140625,40.707019805908203,2.01,14.8,0
2015-09-01 18:12:34,2015-09-01 17:57:58,-73.986038208007813,40.742221832275391,-73.974212646484375,40.731128692626953,1.89,16,3.2
2015-09-01 18:00:51,2015-09-01 17:57:58,-73.983177185058594,40.778648376464844,-73.980926513671875,40.782478332519531,.36,6.8,1
2015-09-01 18:09:30,2015-09-01 17:57:59,-73.978683471679688,40.724258422851563,-73.999847412109375,40.71807861328125,1.70,11.3,0
2015-09-01 18:06:34,2015-09-01 17:57:59,-73.997970581054688,40.756328582763672,-73.982292175292969,40.766944885253906,1.80,11.75,1.95
2015-09-01 18:12:13,2015-09-01 17:57:59,-73.968727111816406,40.800926208496094,-74.002372741699219,40.750236511230469,3.90,15.3,0
2015-09-01 18:09:48,2015-09-01 17:57:59,-74.015647888183594,40.711673736572266,-74.01007080078125,40.720420837402344,.80,10.3,0
2015-09-01 18:03:26,2015-09-01 17:57:59,-73.97882080078125,40.744762420654297,-73.987602233886719,40.738426208496094,.70,8.3,1
2015-09-01 18:16:39,2015-09-01 17:57:59,-73.978858947753906,40.745033264160156,-74.005180358886719,40.719863891601563,2.76,16.3,1
2015-09-01 18:05:13,2015-09-01 17:57:59,-73.9854736328125,40.759483337402344,-73.978584289550781,40.762763977050781,.75,8.3,0
2015-09-01 18:03:20,2015-09-01 17:58:00,-74.007827758789063,40.746665954589844,-74.006690979003906,40.730884552001953,1.20,9.95,1.65
2015-09-01 18:11:41,2015-09-01 17:58:00,-73.969207763671875,40.752170562744141,-73.986465454101563,40.762508392333984,1.20,11.3,0
2015-09-01 18:10:12,2015-09-01 17:58:00,-73.952552795410156,40.772315979003906,-73.977653503417969,40.762283325195312,2.00,11.8,0
2015-09-01 18:05:44,2015-09-01 17:58:00,-74.000747680664062,40.738285064697266,-73.987136840820313,40.7452392578125,1.10,8.8,0
2015-09-01 18:05:06,2015-09-01 17:58:00,-73.996109008789063,40.744869232177734,-74.0068359375,40.725112915039063,1.70,11.3,1.5
2015-09-01 18:16:51,2015-09-01 17:58:00,-73.965522766113281,40.753124237060547,-73.996208190917969,40.723773956298828,2.90,15.8,0
2015-09-01 18:08:29,2015-09-01 17:58:00,-73.997634887695312,40.757331848144531,-73.984054565429687,40.765678405761719,1.47,11.3,1
2015-09-01 18:13:00,2015-09-01 17:58:00,-73.981025695800781,40.734043121337891,-73.977912902832031,40.757480621337891,2.17,15.96,2.66
2015-09-01 18:17:00,2015-09-01 17:58:00,-73.975624084472656,40.781871795654297,-73.9737548828125,40.752002716064453,3.07,19.56,3.26
2015-09-01 18:07:17,2015-09-01 17:58:01,-73.991622924804687,40.749176025390625,-73.984672546386719,40.744007110595703,.50,8.8,0
2015-09-01 18:03:06,2015-09-01 17:58:01,-73.968521118164062,40.692207336425781,-73.973182678222656,40.685939788818359,.70,9.1,1.8
2015-09-01 18:35:32,2015-09-01 17:58:01,-73.984397888183594,40.737007141113281,-73.9774169921875,40.779308319091797,5.47,29.3,2
2015-09-01 18:12:21,2015-09-01 17:58:01,-73.981651306152344,40.746631622314453,-74.007789611816406,40.731060028076172,2.40,13.3,0
2015-09-01 18:13:23,2015-09-01 17:58:01,-73.957557678222656,40.773738861083984,-73.989700317382812,40.756439208984375,2.81,17.16,2.86
2015-09-01 18:08:37,2015-09-01 17:58:01,-73.992431640625,40.749626159667969,-73.985015869140625,40.744052886962891,.83,9.8,0
2015-09-01 18:32:33,2015-09-01 17:58:02,-73.951980590820313,40.781360626220703,-73.99176025390625,40.738449096679688,4.90,31.6,6.3
2015-09-01 18:03:37,2015-09-01 17:58:02,-73.957687377929688,40.761806488037109,-73.965568542480469,40.761966705322266,.70,7.3,0
2015-09-01 18:03:34,2015-09-01 17:58:02,-73.995620727539062,40.738327026367188,-73.982513427734375,40.745330810546875,1.13,9.36,1.56
2015-09-01 18:05:19,2015-09-01 17:58:02,-73.981887817382812,40.724185943603516,-73.990058898925781,40.732353210449219,1.02,8.8,0
2015-09-01 18:16:36,2015-09-01 17:58:02,-73.952987670898437,40.771728515625,-73.977500915527344,40.750541687011719,2.28,17.8,3
2015-09-01 18:23:37,2015-09-01 17:58:02,-73.987983703613281,40.741588592529297,-73.957122802734375,40.770687103271484,4.63,23.98,2.18
2015-09-01 18:06:43,2015-09-01 17:58:02,-73.960304260253906,40.770061492919922,-73.98126220703125,40.768802642822266,1.63,11.76,1.96
2015-09-01 18:15:33,2015-09-01 17:58:03,-74.012191772460937,40.716976165771484,-73.955543518066406,40.768226623535156,8.00,30.8,5
2015-09-01 18:09:10,2015-09-01 17:58:03,-73.988327026367188,40.754119873046875,-73.977615356445313,40.756717681884766,1.00,9.8,0
2015-09-01 18:32:15,2015-09-01 17:58:03,-73.886444091796875,40.744773864746094,-73.952445983886719,40.772819519042969,8.10,50.38,7
2015-09-01 18:34:47,2015-09-01 17:58:03,-73.994552612304687,40.740219116210937,-73.959053039550781,40.783321380615234,4.00,31.6,6.3
2015-09-01 18:02:43,2015-09-01 17:58:03,-73.974395751953125,40.725982666015625,-73.978446960449219,40.736518859863281,.90,8.3,1
2015-09-01 18:17:37,2015-09-01 17:58:03,-74.005538940429687,40.745880126953125,-73.961036682128906,40.780563354492188,5.00,21.8,2
2015-09-01 18:07:10,2015-09-01 17:58:03,-73.9722900390625,40.791458129882813,-73.96759033203125,40.768959045410156,2.17,13.5,2.7
2015-09-01 18:03:02,2015-09-01 17:58:04,-74.006767272949219,40.710269927978516,-74.009902954101562,40.721405029296875,.90,8.3,1
2015-09-01 18:15:04,2015-09-01 17:58:04,-73.988548278808594,40.742927551269531,-73.976387023925781,40.763782501220703,1.60,15.95,2.65
2015-09-01 18:04:02,2015-09-01 17:58:04,-73.955848693847656,40.783061981201172,-73.972625732421875,40.761756896972656,1.70,10.56,1.76
2015-09-01 18:02:10,2015-09-01 17:58:04,-73.97747802734375,40.77606201171875,-73.97119140625,40.782886505126953,.63,6.8,0
2015-09-01 18:11:34,2015-09-01 17:58:04,-73.975212097167969,40.753009796142578,-73.983261108398438,40.760471343994141,.90,12.96,2.16
2015-09-01 18:03:29,2015-09-01 17:58:05,-73.996589660644531,40.736492156982422,-73.992240905761719,40.743709564208984,.90,8.3,1
2015-09-01 18:04:36,2015-09-01 17:58:05,-73.967010498046875,40.752861022949219,-73.977874755859375,40.751148223876953,.80,7.8,0
2015-09-01 18:01:47,2015-09-01 17:58:05,-73.962882995605469,40.766223907470703,-73.97186279296875,40.750537872314453,.90,8.5,1.7
2015-09-01 18:45:35,2015-09-01 17:58:05,-73.962875366210938,40.673282623291016,-73.790374755859375,40.643898010253906,13.67,57.25,11.45
2015-09-01 18:13:15,2015-09-01 17:58:05,-73.989410400390625,40.774753570556641,-73.977745056152344,40.758007049560547,1.96,12.8,0
2015-09-01 18:29:04,2015-09-01 17:58:06,-73.972343444824219,40.753948211669922,-73.990348815917969,40.751277923583984,1.50,19.8,0
2015-09-01 18:29:26,2015-09-01 17:58:06,-73.971977233886719,40.757560729980469,-73.872848510742188,40.774188995361328,9.40,44,5.66
2015-09-01 18:51:18,2015-09-01 17:49:16,-73.889266967773437,40.910011291503906,-73.953460693359375,40.772647857666016,17.64,63.34,0
2015-09-01 18:04:27,2015-09-01 17:49:17,-73.955757141113281,40.764110565185547,-73.975883483886719,40.749530792236328,1.80,14.8,2
2015-09-01 18:07:42,2015-09-01 17:49:17,-73.989936828613281,40.740810394287109,-73.971519470214844,40.758193969726563,1.73,14.3,0
2015-09-01 18:01:15,2015-09-01 17:49:17,-73.993881225585937,40.740653991699219,-73.980339050292969,40.734333038330078,1.08,12.88,2.58
2015-09-01 18:06:26,2015-09-01 17:49:17,-73.994400024414063,40.719741821289063,-73.961288452148438,40.760421752929688,4.78,21.3,2
2015-09-01 18:07:30,2015-09-01 17:49:18,-73.985206604003906,40.778892517089844,-73.972389221191406,40.758342742919922,2.10,16.58,2.28
2015-09-01 18:20:11,2015-09-01 17:49:18,-73.988746643066406,40.701519012451172,-73.97503662109375,40.755741119384766,6.42,29.3,2
2015-09-01 18:11:41,2015-09-01 17:49:18,-73.72137451171875,40.707042694091797,-73.788589477539062,40.641853332519531,8.47,27.8,0
2015-09-01 18:04:06,2015-09-01 17:49:18,-73.981109619140625,40.781639099121094,-73.973739624023438,40.760818481445313,2.15,14.3,1
2015-09-01 18:09:29,2015-09-01 17:49:19,-74.0101318359375,40.720142364501953,-73.981170654296875,40.783706665039063,5.00,24.95,4.15
2015-09-01 18:02:34,2015-09-01 17:49:19,-74.014686584472656,40.716526031494141,-73.989593505859375,40.742515563964844,2.80,15,1.7
2015-09-01 18:04:37,2015-09-01 17:49:19,-73.978866577148438,40.750389099121094,-74.003089904785156,40.739151000976563,2.05,15.96,2.66
2015-09-01 18:40:09,2015-09-01 17:49:20,-73.974884033203125,40.758209228515625,-73.863235473632812,40.769927978515625,10.10,59.19,9.85
2015-09-01 18:05:25,2015-09-01 17:49:20,-73.990997314453125,40.743995666503906,-73.983566284179688,40.762653350830078,1.70,15.95,2.65
2015-09-01 18:08:30,2015-09-01 17:49:20,-73.987747192382813,40.719879150390625,-74.007781982421875,40.742931365966797,2.60,19.55,3.25
2015-09-01 18:18:45,2015-09-01 17:49:20,-73.94549560546875,40.75079345703125,-73.94549560546875,40.75079345703125,3.31,24,3.2
2015-09-01 18:01:22,2015-09-01 17:49:20,-73.971290588378906,40.753021240234375,-73.983100891113281,40.753345489501953,.78,10.3,0
2015-09-01 18:03:46,2015-09-01 17:49:20,-73.992088317871094,40.74981689453125,-73.9776611328125,40.754623413085938,1.17,11.8,0
2015-09-01 18:09:34,2015-09-01 17:49:21,-73.994644165039062,40.745559692382813,-73.964401245117188,40.760757446289062,2.50,15.8,0
2015-09-01 18:01:01,2015-09-01 17:49:21,-73.974998474121094,40.761783599853516,-73.969451904296875,40.749366760253906,1.20,12.85,2.55
2015-09-01 18:29:19,2015-09-01 17:49:21,-73.934486389160156,40.680587768554688,-73.789794921875,40.64697265625,10.64,38.3,0
2015-09-01 18:14:33,2015-09-01 17:49:21,-74.007087707519531,40.704769134521484,-73.972999572753906,40.757541656494141,5.77,29.76,4.96
2015-09-01 18:10:26,2015-09-01 17:49:21,-73.978561401367188,40.757030487060547,-73.966423034667969,40.770317077636719,1.38,18.36,3.06
2015-09-01 18:06:38,2015-09-01 17:58:20,-73.979667663574219,40.734519958496094,-73.9796142578125,40.734226226806641,.90,10.55,1.75
2015-09-01 18:24:56,2015-09-01 17:58:20,-74.004737854003906,40.718212127685547,-73.971221923828125,40.756698608398438,3.90,20.3,0
2015-09-01 18:08:32,2015-09-01 17:58:20,-73.957283020019531,40.770248413085937,-73.980094909667969,40.7860107421875,1.90,13.55,2.25
2015-09-01 18:23:11,2015-09-01 17:58:20,-73.967391967773438,40.787879943847656,-73.989356994628906,40.736686706542969,4.30,24.96,4.16
2015-09-01 18:22:42,2015-09-01 17:58:20,-73.980987548828125,40.721088409423828,-73.874481201171875,40.774051666259766,9.41,37.88,7.58
2015-09-01 18:28:50,2015-09-01 17:58:20,-73.970062255859375,40.789379119873047,-73.976226806640625,40.751338958740234,4.74,25.8,2
2015-09-01 18:10:00,2015-09-01 17:58:20,-73.9945068359375,40.7347412109375,-73.98614501953125,40.758552551269531,2.01,13.56,2.26
2015-09-01 18:20:00,2015-09-01 17:58:20,-73.983139038085938,40.750381469726563,-73.967933654785156,40.768390655517578,1.83,17.3,1.5
2015-09-01 18:16:14,2015-09-01 17:58:20,-73.990371704101563,40.758060455322266,-73.987052917480469,40.736164093017578,2.07,14.8,0
2015-09-01 18:16:43,2015-09-01 17:58:21,-74.005081176757813,40.719127655029297,-73.986488342285156,40.748893737792969,2.80,15.3,0
2015-09-01 18:06:56,2015-09-01 17:58:21,-73.968086242675781,40.765876770019531,-73.977279663085938,40.758827209472656,.90,8.8,0
2015-09-01 18:25:48,2015-09-01 17:58:21,-74.00506591796875,40.707290649414063,-73.977928161621094,40.757320404052734,5.30,31.55,7.25
2015-09-01 18:12:38,2015-09-01 17:58:21,-73.987678527832031,40.7542724609375,-73.975456237792969,40.755535125732422,.80,11.3,0
2015-09-01 18:09:06,2015-09-01 17:58:21,-74.000831604003906,40.7244873046875,-73.989128112792969,40.743690490722656,1.70,10.3,0
2015-09-01 18:15:25,2015-09-01 17:58:21,-73.996376037597656,40.753299713134766,-73.974143981933594,40.762771606445313,1.83,16.56,2.76
2015-09-01 18:14:12,2015-09-01 17:58:21,-73.985443115234375,40.741443634033203,-73.985694885253906,40.759166717529297,1.92,12.8,0
2015-09-01 18:06:57,2015-09-01 17:58:22,-74.002159118652344,40.727920532226563,-74.00970458984375,40.712932586669922,1.20,9.3,0
2015-09-01 18:04:09,2015-09-01 17:58:22,-73.984230041503906,40.728717803955078,-73.997200012207031,40.722095489501953,1.16,8.8,1
2015-09-01 18:07:25,2015-09-01 17:58:23,-73.958839416503906,40.771808624267578,-73.980575561523438,40.769844055175781,1.60,9.8,0
2015-09-01 18:02:05,2015-09-01 17:58:23,-73.961601257324219,40.771411895751953,-73.962188720703125,40.776134490966797,.50,7.87,1.57
2015-09-01 18:42:03,2015-09-01 17:58:23,-73.995849609375,40.72052001953125,-73.783309936523437,40.64862060546875,18.00,63.35,10.55
2015-09-01 18:36:11,2015-09-01 17:58:23,-73.991386413574219,40.746719360351563,-73.870765686035156,40.773788452148438,9.10,49.59,8.25
2015-09-01 18:10:21,2015-09-01 17:58:23,-73.982650756835938,40.745250701904297,-73.972358703613281,40.760448455810547,1.16,11.8,1
2015-09-01 18:29:55,2015-09-01 17:58:24,-73.97784423828125,40.74920654296875,-73.934303283691406,40.80181884765625,4.70,24.8,0
2015-09-01 18:39:14,2015-09-01 17:58:24,-73.844825744628906,40.723941802978516,-73.970680236816406,40.758995056152344,8.70,39.34,0
2015-09-01 18:05:12,2015-09-01 17:58:24,-73.975692749023438,40.752517700195312,-73.971786499023438,40.757522583007812,.40,7.8,0
2015-09-01 18:06:39,2015-09-01 17:58:24,-73.983299255371094,40.734718322753906,-73.972373962402344,40.749828338623047,1.20,10.56,1.76
2015-09-01 18:06:43,2015-09-01 17:58:24,-73.962730407714844,40.794551849365234,-73.978927612304688,40.777721405029297,2.27,10.8,0
2015-09-01 18:05:51,2015-09-01 17:58:24,-73.953826904296875,40.766860961914062,-73.955551147460937,40.779739379882812,1.16,8.8,0
2015-09-01 18:38:46,2015-09-01 17:58:24,-73.983970642089844,40.759475708007812,-73.870803833007813,40.773677825927734,9.50,45.38,9.08
2015-09-01 18:05:33,2015-09-01 17:58:24,-73.9923095703125,40.738075256347656,-73.981170654296875,40.754062652587891,1.25,8.8,0
2015-09-01 18:15:32,2015-09-01 17:58:25,-73.979118347167969,40.723686218261719,-73.991241455078125,40.750507354736328,2.60,18.5,3.7
2015-09-01 18:10:27,2015-09-01 17:58:25,-73.96466064453125,40.772899627685547,-73.9697265625,40.752983093261719,1.70,11.3,0
2015-09-01 18:06:44,2015-09-01 17:58:25,-73.960563659667969,40.766143798828125,-73.981300354003906,40.769207000732422,1.40,11.75,1.95
2015-09-01 18:25:47,2015-09-01 17:58:25,-73.973541259765625,40.782829284667969,-73.862831115722656,40.769016265869141,10.05,50.49,11.65
2015-09-01 18:50:04,2015-09-01 17:58:25,-73.99298095703125,40.743080139160156,-73.776329040527344,40.645408630371094,17.80,72.92,14.58
2015-09-01 18:13:19,2015-09-01 17:58:26,-74.003028869628906,40.733348846435547,-74.009437561035156,40.712837219238281,2.00,13.3,0
2015-09-01 18:15:12,2015-09-01 17:58:26,-73.974891662597656,40.755409240722656,-73.955177307128906,40.764423370361328,1.60,13.8,0
2015-09-01 18:17:30,2015-09-01 17:58:26,-73.945510864257813,40.793323516845703,-73.874588012695312,40.774051666259766,7.55,37.01,6.17
2015-09-01 18:27:59,2015-09-01 17:58:26,-73.99212646484375,40.742721557617188,-73.862823486328125,40.768699645996094,9.76,42.84,4
2015-09-01 18:20:12,2015-09-01 17:58:26,-73.937309265136719,40.824066162109375,-73.863670349121094,40.769599914550781,8.36,38.84,5
2015-09-01 18:20:58,2015-09-01 17:58:26,-73.980308532714844,40.753810882568359,-74.014167785644531,40.700771331787109,5.68,23.3,0
2015-09-01 18:09:20,2015-09-01 17:58:26,-73.995674133300781,40.754947662353516,-73.986587524414063,40.777320861816406,1.93,12.3,1
2015-09-01 18:50:22,2015-09-01 17:58:27,-73.944343566894531,40.608089447021484,-73.863937377929688,40.769721984863281,20.00,59.3,0
2015-09-01 18:05:25,2015-09-01 17:58:27,-73.993797302246094,40.743614196777344,-73.978683471679688,40.737159729003906,.90,8.3,0
2015-09-01 19:00:24,2015-09-01 17:58:27,-74.179298400878906,40.689151763916016,-73.87091064453125,40.773738861083984,22.37,118.26,19.71
2015-09-01 18:03:50,2015-09-01 17:58:27,-74.010208129882813,40.719554901123047,-73.999557495117188,40.725284576416016,1.06,9.36,1.56
2015-09-01 18:12:19,2015-09-01 17:58:27,-73.9727783203125,40.753261566162109,-73.981147766113281,40.741451263427734,.86,13.56,2.26
2015-09-01 18:58:30,2015-09-01 17:58:28,-74.007614135742187,40.740901947021484,-73.783454895019531,40.648727416992188,18.50,69.99,11.65
2015-09-01 18:04:30,2015-09-01 17:58:28,-73.961860656738281,40.775772094726563,-73.945533752441406,40.778297424316406,1.19,9.96,1.66
2015-09-01 18:16:03,2015-09-01 17:58:28,-73.982887268066406,40.744930267333984,-73.992942810058594,40.749961853027344,1.27,15.96,2.66
2015-09-01 18:10:02,2015-09-01 17:58:28,-73.979103088378906,40.786960601806641,-73.996711730957031,40.747570037841797,3.29,13.8,0
2015-09-01 18:21:24,2015-09-01 17:58:28,-73.990745544433594,40.757938385009766,-74.012626647949219,40.7032470703125,4.69,20.8,0
2015-09-01 18:03:19,2015-09-01 17:58:29,-73.9805908203125,40.774784088134766,-73.975151062011719,40.787517547607422,1.00,9.35,1.55
2015-09-01 18:03:22,2015-09-01 17:54:10,-73.994377136230469,40.747100830078125,-73.982078552246094,40.735939025878906,1.10,9.3,0
2015-09-01 18:05:58,2015-09-01 17:54:11,-73.992706298828125,40.740024566650391,-73.982101440429688,40.755485534667969,1.40,12.35,2.05
2015-09-01 18:09:32,2015-09-01 17:54:11,-73.974884033203125,40.765712738037109,-73.995033264160156,40.740100860595703,2.00,13.3,0
2015-09-01 18:18:59,2015-09-01 17:54:11,-73.9813232421875,40.759059906005859,-73.994651794433594,40.718898773193359,5.10,22.3,0
2015-09-01 18:01:45,2015-09-01 17:54:12,-73.956283569335938,40.775749206542969,-73.971733093261719,40.763256072998047,1.40,11.6,2.3
2015-09-01 18:04:15,2015-09-01 17:54:12,-73.973655700683594,40.757205963134766,-73.975723266601563,40.776416778564453,1.80,10.8,0
2015-09-01 18:11:05,2015-09-01 17:54:12,-73.98052978515625,40.768123626708984,-73.9547119140625,40.766063690185547,1.70,14.8,1.5
2015-09-01 18:02:02,2015-09-01 17:54:13,-74.000160217285156,40.727874755859375,-74.001716613769531,40.740669250488281,1.20,11,2.2
2015-09-01 18:12:34,2015-09-01 17:54:13,-73.992897033691406,40.755668640136719,-73.987945556640625,40.749794006347656,.90,14.3,1
2015-09-01 18:01:52,2015-09-01 17:54:13,-73.9449462890625,40.791622161865234,-73.942459106445313,40.806182861328125,1.30,8.8,0
2015-09-01 18:25:27,2015-09-01 17:54:13,-74.017219543457031,40.704864501953125,-73.974754333496094,40.762279510498047,5.90,31.55,5.25
2015-09-01 18:16:10,2015-09-01 17:54:13,-73.97137451171875,40.631717681884766,-74.015068054199219,40.711097717285156,6.19,33.41,5.57
2015-09-01 18:16:17,2015-09-01 17:54:14,-73.991058349609375,40.750450134277344,-73.963119506835938,40.763351440429688,2.31,19.56,3.26
2015-09-01 18:09:35,2015-09-01 17:54:15,-73.9874267578125,40.738998413085938,-73.977783203125,40.742610931396484,1.20,12.3,0
2015-09-01 18:21:09,2015-09-01 17:54:15,-73.715065002441406,40.731487274169922,-73.86376953125,40.769634246826172,12.50,37.3,0
2015-09-01 18:03:29,2015-09-01 17:54:15,-73.961738586425781,40.768260955810547,-73.981986999511719,40.767684936523438,1.61,12.36,2.06
2015-09-01 18:24:44,2015-09-01 17:54:16,-73.963462829589844,40.775234222412109,-73.980262756347656,40.742748260498047,2.60,24.95,4.15
2015-09-01 18:04:46,2015-09-01 17:54:16,-73.986640930175781,40.761249542236328,-73.998237609863281,40.745391845703125,1.20,10.3,0
2015-09-01 18:23:53,2015-09-01 17:54:16,-73.958992004394531,40.705875396728516,-73.987045288085938,40.74517822265625,4.34,27.36,4.56
2015-09-01 18:06:01,2015-09-01 17:54:16,-73.962516784667969,40.767147064208984,-73.980934143066406,40.782398223876953,2.08,13.6,1.8
2015-09-01 18:27:25,2015-09-01 17:54:17,-74.001632690429687,40.738502502441406,-73.96063232421875,40.774269104003906,3.90,23.3,0
2015-09-01 18:03:52,2015-09-01 17:54:17,-74.013542175292969,40.715633392333984,-74.00433349609375,40.728488922119141,1.20,10.3,0
2015-09-01 18:02:23,2015-09-01 17:54:17,-73.979530334472656,40.751983642578125,-73.992568969726563,40.753547668457031,.90,11.4,2.6
2015-09-01 18:10:46,2015-09-01 17:54:17,-73.981819152832031,40.775108337402344,-73.946647644042969,40.780220031738281,2.93,14.8,0
2015-09-01 18:10:20,2015-09-01 17:54:17,-73.979011535644531,40.746261596679687,-74.011253356933594,40.702590942382812,4.85,23.76,3.96
2015-09-01 18:12:04,2015-09-01 17:54:18,-73.933265686035156,40.798984527587891,-73.982749938964844,40.76727294921875,4.40,17.8,0
2015-09-01 18:00:01,2015-09-01 17:54:18,-73.978668212890625,40.750568389892578,-73.982025146484375,40.743400573730469,.68,7.3,0
2015-09-01 18:05:51,2015-09-01 17:54:19,-73.988693237304688,40.737884521484375,-73.987327575683594,40.757770538330078,1.70,10.8,0
2015-09-01 18:11:46,2015-09-01 17:54:19,-73.960113525390625,40.814971923828125,-73.982612609863281,40.779205322265625,3.20,16,0.7
2015-09-01 18:13:42,2015-09-01 17:54:19,-73.975326538085938,40.752548217773438,-74.015243530273437,40.714511871337891,6.19,23.3,0
2015-09-01 18:00:03,2015-09-01 17:54:19,-73.955406188964844,40.785369873046875,-73.9527587890625,40.772251129150391,1.29,9.96,1.66
2015-09-01 18:03:41,2015-09-01 17:54:20,-73.944381713867187,40.800605773925781,-73.951263427734375,40.778591156005859,1.95,10.3,0
2015-09-01 18:13:54,2015-09-01 17:54:20,-73.996475219726563,40.718841552734375,-73.978240966796875,40.757720947265625,3.18,18.8,3
2015-09-01 18:06:23,2015-09-01 17:54:21,-74.010276794433594,40.723484039306641,-73.99896240234375,40.743080139160156,1.90,13.8,2
2015-09-01 18:03:43,2015-09-01 17:54:21,-74.002685546875,40.760601043701172,-73.987113952636719,40.758567810058594,1.00,9.3,0
2015-09-01 18:01:21,2015-09-01 17:54:21,-74.001167297363281,40.737384796142578,-73.98370361328125,40.743709564208984,1.30,9.95,1.65
2015-09-01 18:29:46,2015-09-01 17:54:21,-74.000434875488281,40.719806671142578,-73.988037109375,40.768928527832031,4.49,29.76,4.96
2015-09-01 18:10:05,2015-09-01 17:54:21,-73.944129943847656,40.778152465820313,-73.971939086914063,40.761402130126953,2.59,17.76,2.96
2015-09-01 18:01:36,2015-09-01 17:54:21,-73.999595642089844,40.726905822753906,-73.986984252929688,40.720920562744141,.91,9.8,1.5
2015-09-01 18:24:24,2015-09-01 17:54:22,-73.988304138183594,40.751197814941406,-73.954566955566406,40.769607543945313,2.80,21.8,1
2015-09-01 18:02:51,2015-09-01 17:54:22,-74.002716064453125,40.760623931884766,-73.987533569335938,40.762825012207031,1.10,9.3,0
2015-09-01 18:14:47,2015-09-01 17:54:22,-73.870948791503906,40.774265289306641,-73.967987060546875,40.760143280029297,6.98,28.5,4.7
2015-09-01 18:09:42,2015-09-01 17:54:22,-73.98101806640625,40.779136657714844,-73.9686279296875,40.764419555664063,1.65,15.36,2.56
2015-09-01 18:05:42,2015-09-01 17:54:22,-73.97100830078125,40.756908416748047,-73.974998474121094,40.763099670410156,.57,9.91,0.11
2015-09-01 18:03:15,2015-09-01 17:54:22,-73.995361328125,40.725090026855469,-73.996986389160156,40.737339019775391,1.21,10.56,1.76
2015-09-01 18:07:22,2015-09-01 17:54:23,-73.950042724609375,40.777294158935547,-73.975143432617188,40.755702972412109,2.30,14.05,1.25
2015-09-01 18:13:58,2015-09-01 17:54:23,-73.975669860839844,40.766765594482422,-73.967948913574219,40.762180328369141,1.50,14.3,0
2015-09-01 18:03:32,2015-09-01 17:54:23,-73.986572265625,40.745414733886719,-73.981010437011719,40.739917755126953,.50,10.55,1.75
2015-09-01 18:03:47,2015-09-01 17:54:23,-74.004219055175781,40.722038269042969,-74.005790710449219,40.736572265625,1.20,11.3,2
2015-09-01 18:03:07,2015-09-01 17:54:23,-73.944007873535156,40.7080078125,-73.955284118652344,40.716476440429688,1.34,9.3,0
2015-09-01 18:01:42,2015-09-01 17:54:23,-73.967857360839844,40.753768920898438,-73.966506958007812,40.760631561279297,1.23,10.56,1.76
2015-09-01 18:30:52,2015-09-01 17:54:23,-74.0125732421875,40.704120635986328,-73.870826721191406,40.773731231689453,11.05,47.25,9.45
2015-09-01 18:06:56,2015-09-01 17:54:24,-73.953773498535156,40.784011840820313,-73.97235107421875,40.759754180908203,1.90,12.8,0
2015-09-01 18:10:44,2015-09-01 17:54:24,-73.961967468261719,40.768009185791016,-73.987701416015625,40.743171691894531,2.52,17.16,2.86
2015-09-01 18:03:03,2015-09-01 17:54:25,-73.96234130859375,40.760501861572266,-73.97271728515625,40.751907348632812,1.30,11.15,1.85
2015-09-01 18:01:03,2015-09-01 17:54:25,-73.968406677246094,40.799221038818359,-73.953178405761719,40.791244506835938,1.40,8.8,0
2015-09-01 18:12:27,2015-09-01 17:54:25,-73.964401245117188,40.773128509521484,-73.994285583496094,40.746006011962891,3.00,16.8,1.5
2015-09-01 18:12:39,2015-09-01 17:54:25,-73.960281372070313,40.766475677490234,-73.989471435546875,40.743854522705078,2.70,17,1.7
2015-09-01 18:06:49,2015-09-01 17:54:25,-73.9779052734375,40.726932525634766,-73.971603393554688,40.754035949707031,2.17,12.8,1
2015-09-01 18:07:47,2015-09-01 17:54:26,-73.990867614746094,40.750152587890625,-73.991081237792969,40.727798461914063,1.90,11.8,0
2015-09-01 18:21:03,2015-09-01 17:54:26,-73.988037109375,40.758602142333984,-73.961708068847656,40.768707275390625,2.60,18.8,0
2015-09-01 18:09:34,2015-09-01 17:54:26,-73.956405639648437,40.748085021972656,-73.977989196777344,40.749584197998047,2.80,24.14,4.8
2015-09-01 18:02:27,2015-09-01 17:54:26,-73.963142395019531,40.762260437011719,-73.957710266113281,40.782176971435547,1.70,9.8,0
2015-09-01 18:01:29,2015-09-01 17:54:26,-73.961959838867188,40.772129058837891,-73.98291015625,40.766590118408203,1.66,10.3,1
2015-09-01 18:19:36,2015-09-01 17:54:26,-74.002899169921875,40.760528564453125,-73.990287780761719,40.746219635009766,1.79,17.3,0
